time,country,case,cure,death,longitude,latitude
2020-03-07,Uzbekistan,0,0,0,63.14001528,41.75554225
2020-03-07,Vietnam,2,0,0,106.299147,16.6460167
2020-03-07,Western Sahara,0,0,0,-12.21982755,24.22956739
2020-03-07,Zambia,0,0,0,27.77475946,-13.45824152
2020-03-07,Zimbabwe,0,0,0,29.8514412,-19.00420419
2020-03-08,Afghanistan,3,0,0,66.00473366,33.83523073
2020-03-08,Albania,0,0,0,20.04983396,41.14244989
2020-03-08,Algeria,2,0,0,2.61732301,28.15893849
2020-03-08,Andorra,0,0,0,1.56054378,42.54229102
2020-03-08,Angola,0,0,0,17.53736768,-12.29336054
2020-03-08,Anguilla,0,0,0,-63.06498927,18.2239595
2020-03-08,Antigua and Barbuda,0,0,0,-61.79469343,17.2774996
2020-03-08,Argentina,4,0,1,-65.17980692,-35.3813488
2020-03-08,Armenia,0,0,0,44.92993276,40.28952569
2020-03-08,Aruba,0,0,0,-69.98267711,12.52088038
2020-03-08,Australia,13,0,1,134.4910001,-25.73288704
2020-03-08,Austria,25,0,0,14.1264761,47.58549439
2020-03-08,Azerbaijan,0,0,0,47.54599879,40.28827235
2020-03-08,Bahrain,0,0,0,50.54196932,26.04205135
2020-03-08,Bangladesh,3,0,0,90.23812743,23.86731158
2020-03-08,Barbados,0,0,0,-59.559797,13.18145428
2020-03-08,Belarus,0,0,0,28.03209307,53.53131377
2020-03-08,Belgium,31,0,0,4.64065114,50.63981576
2020-03-08,Belize,0,0,0,-88.71010486,17.20027509
2020-03-08,Benin,0,0,0,2.32785254,9.6417597
2020-03-08,Bermuda,0,0,0,-64.7545589,32.31367802
2020-03-08,Bhutan,0,0,0,90.40188155,27.41106589
2020-03-08,Bolivia,0,0,0,-64.68538645,-16.70814787
2020-03-08,Bosnia and Herzegovina,0,0,0,17.76876733,44.17450125
2020-03-08,Botswana,0,0,0,23.79853368,-22.18403213
2020-03-08,Brazil,7,0,0,-53.09783113,-10.78777702
2020-03-08,British Virgin Islands,0,0,0,-64.47146992,18.52585755
2020-03-08,Brunei,0,0,0,114.7220304,4.51968958
2020-03-08,Bulgaria,4,0,0,25.21552909,42.76890318
2020-03-08,Burkina Faso,0,0,0,-1.75456601,12.26953846
2020-03-08,Burundi,0,0,0,29.87512156,-3.35939666
2020-03-08,Cambodia,1,0,0,104.9069433,12.72004786
2020-03-08,Cameroon,1,0,0,12.73964156,5.69109849
2020-03-08,Canada,10,0,0,-98.30777028,61.36206324
2020-03-08,Cape Verde,0,0,0,-23.9598882,15.95523324
2020-03-08,Cayman Islands,0,0,0,-80.91213321,19.42896497
2020-03-08,Central African Republic,0,0,0,20.46826831,6.56823297
2020-03-08,Chad,0,0,0,18.64492513,15.33333758
2020-03-08,Chile,4,0,0,-71.38256213,-37.73070989
2020-03-08,China,40,1535,22,103.8190735,36.56176546
2020-03-08,Colombia,0,0,0,-73.08114582,3.91383431
2020-03-08,Costa Rica,4,0,0,-84.19208768,9.97634464
2020-03-08,Croatia,0,0,0,16.40412899,45.08047631
2020-03-08,Cuba,0,0,0,-79.01605384,21.62289528
2020-03-08,Cyprus,0,0,0,33.0060022,34.91667211
2020-03-08,Denmark,12,0,0,10.02800992,55.98125296
2020-03-08,Djibouti,0,0,0,42.5606754,11.74871806
2020-03-08,Dominica,0,0,0,-61.357726,15.4394702
2020-03-08,Dominican Republic,3,0,0,-70.50568896,18.89433082
2020-03-08,Ecuador,1,0,0,-78.75201922,-1.42381612
2020-03-08,El Salvador,0,0,0,-88.87164469,13.73943744
2020-03-08,Equatorial Guinea,0,0,0,10.34137924,1.70555135
2020-03-08,Eritrea,0,0,0,38.84617011,15.36186618
2020-03-08,Estonia,0,0,0,25.54248537,58.67192972
2020-03-08,Ethiopia,0,0,0,39.60080098,8.62278679
2020-03-08,Falkland Islands,0,0,0,-59.35238956,-51.74483954
2020-03-08,Fiji,0,0,0,165.4519543,-17.42858032
2020-03-08,Finland,8,0,0,26.2746656,64.49884603
2020-03-08,France,177,0,8,-2.76172945,42.17344011
2020-03-08,French Polynesia,0,0,0,-144.9049439,-14.72227409
2020-03-08,Gabon,0,0,0,11.7886287,-0.58660025
2020-03-08,Georgia,9,0,0,43.50780252,42.16855755
2020-03-08,Germany,241,0,0,10.38578051,51.10698181
2020-03-08,Ghana,0,0,0,-1.21676566,7.95345644
2020-03-08,Greece,27,0,0,22.95555794,39.07469623
2020-03-08,Greenland,0,0,0,-41.34191127,74.71051289
2020-03-08,Grenada,0,0,0,-61.68220189,12.11725044
2020-03-08,Guatemala,0,0,0,-90.36482009,15.69403664
2020-03-08,Guinea-Bissau,0,0,0,-14.94972445,12.04744948
2020-03-08,Guinea,0,0,0,-10.94066612,10.43621593
2020-03-08,Guyana,0,0,0,-58.98202459,4.79378034
2020-03-08,Haiti,0,0,0,-72.68527509,18.93502563
2020-03-08,Honduras,0,0,0,-86.6151661,14.82688165
2020-03-08,Hungary,3,0,0,19.39559116,47.16277506
2020-03-08,Iceland,0,0,0,-18.57396167,64.99575386
2020-03-08,India,5,0,0,79.6119761,22.88578212
2020-03-08,Indonesia,2,0,0,117.2401137,-2.21505456
2020-03-08,Iraq,6,0,2,43.74353149,33.03970582
2020-03-08,Ireland,1,0,0,-8.13793569,53.1754487
2020-03-08,Isle of Man,0,0,0,-4.53873952,54.22418911
2020-03-08,Israel,18,0,0,35.00444693,31.46110101
2020-03-08,Italy,1492,33,133,12.07001339,42.79662641
2020-03-08,Jamaica,0,0,0,-77.31482593,18.15694878
2020-03-08,Japan,41,0,0,138.0308956,37.59230135
2020-03-08,Jordan,0,0,0,36.77136104,31.24579091
2020-03-08,Kazakhstan,0,0,0,67.29149357,48.15688067
2020-03-08,Kenya,0,0,0,37.79593973,0.59988022
2020-03-08,Kuwait,3,1,0,47.58700459,29.33431262
2020-03-08,Latvia,1,0,0,24.91235983,56.85085163
2020-03-08,Lebanon,10,0,0,35.88016072,33.92306631
2020-03-08,Liberia,0,0,0,-9.32207573,6.45278492
2020-03-08,Libya,0,0,0,18.00866169,27.03094495
2020-03-08,Liechtenstein,0,0,0,9.53574312,47.13665835
2020-03-08,Lithuania,0,0,0,23.88719355,55.32610984
2020-03-08,Luxembourg,1,0,0,6.07182201,49.76725361
2020-03-08,Madagascar,0,0,0,46.70473674,-19.37189587
2020-03-08,Malawi,0,0,0,34.28935599,-13.21808088
2020-03-08,Malaysia,6,1,0,109.6976228,3.78986846
2020-03-08,Maldives,4,0,0,73.45713004,3.7287092
2020-03-08,Mali,0,0,0,-3.54269065,17.34581581
2020-03-08,Malta,0,0,0,14.40523316,35.92149632
2020-03-08,Mauritania,0,0,0,-10.34779815,20.25736706
2020-03-08,Mauritius,0,0,0,57.57120551,-20.27768704
2020-03-08,Mexico,1,0,0,-102.5234517,23.94753724
2020-03-08,Moldova,1,0,0,28.45673372,47.19498804
2020-03-08,Monaco,0,0,0,7.40627677,43.75274627
2020-03-08,Mongolia,0,0,0,103.0529977,46.82681544
2020-03-08,Montenegro,0,0,0,19.23883939,42.78890259
2020-03-08,Montserrat,0,0,0,-62.18518546,16.73941406
2020-03-08,Morocco,0,0,0,-8.45615795,29.83762955
2020-03-08,Mozambique,0,0,0,35.53367543,-17.27381643
2020-03-08,Myanmar,0,0,0,96.48843321,21.18566599
2020-03-08,Namibia,0,0,0,17.20963567,-22.13032568
2020-03-08,Nepal,0,0,0,83.9158264,28.24891365
2020-03-08,Netherlands,77,0,2,5.28144793,52.1007899
2020-03-08,New Caledonia,0,0,0,165.6849237,-21.29991806
2020-03-08,New Zealand,0,0,0,171.4849235,-41.81113557
2020-03-08,Nicaragua,0,0,0,-85.0305297,12.84709429
2020-03-08,Niger,0,0,0,9.38545882,17.41912493
2020-03-08,Nigeria,0,0,0,8.08943895,9.59411452
2020-03-08,Norway,29,0,0,15.34834656,68.75015572
2020-03-08,Oman,0,0,0,56.09166155,20.60515333
2020-03-08,Pakistan,0,1,0,69.33957937,29.9497515
2020-03-08,Panama,0,0,0,-80.11915156,8.51750797
2020-03-08,Papua New Guinea,0,0,0,145.2074475,-6.46416646
2020-03-08,Paraguay,1,0,0,-58.40013703,-23.22823913
2020-03-08,Peru,5,0,0,-74.38242685,-9.15280381
2020-03-08,Philippines,4,0,0,122.8839325,11.77536778
2020-03-08,Poland,6,0,0,19.39012835,52.12759564
2020-03-08,Portugal,10,0,0,-8.50104361,39.59550671
2020-03-08,Qatar,7,0,0,51.18479632,25.30601188
2020-03-08,Romania,6,0,0,24.97293039,45.85243127
2020-03-08,Rwanda,0,0,0,29.91988515,-1.99033832
2020-03-08,San Marino,13,0,0,12.45922334,43.94186747
2020-03-08,Saudi Arabia,6,0,0,44.53686271,24.12245841
2020-03-08,Senegal,0,1,0,-14.4734924,14.36624173
2020-03-08,Serbia,0,0,0,20.78958334,44.2215032
2020-03-08,Seychelles,0,0,0,55.47603279,-4.66099094
2020-03-08,Sierra Leone,0,0,0,-11.79271247,8.56329593
2020-03-08,Singapore,12,0,0,103.8172559,1.35876087
2020-03-08,Slovenia,9,0,0,14.80444238,46.11554772
2020-03-08,Somalia,0,0,0,45.70714487,4.75062876
2020-03-08,South Africa,2,0,0,25.08390093,-29.00034095
2020-03-08,South Sudan,0,0,0,30.24790002,7.30877945
2020-03-08,Spain,173,0,7,-3.64755047,40.24448698
2020-03-08,Sri Lanka,0,0,0,80.70108238,7.61266509
2020-03-08,Sudan,0,0,0,29.94046812,15.99035669
2020-03-08,Suriname,0,0,0,-55.9123457,4.13055413
2020-03-08,Sweden,42,0,0,16.74558049,62.77966519
2020-03-08,Switzerland,69,0,1,8.20867471,46.79785878
2020-03-08,Tanzania,0,0,0,34.81309981,-6.27565408
2020-03-08,Thailand,0,0,0,101.0028813,15.11815794
2020-03-08,Timor-Leste,0,0,0,125.8443898,-8.82889162
2020-03-08,Togo,0,0,0,0.96232845,8.52531356
2020-03-08,Trinidad and Tobago,0,0,0,-61.26567923,10.45733408
2020-03-08,Tunisia,1,0,0,9.55288359,34.11956246
2020-03-08,Turkey,0,0,0,35.16895346,39.0616029
2020-03-08,Turks and Caicos Islands,0,0,0,-71.97387881,21.83047572
2020-03-08,Uganda,0,0,0,32.36907971,1.27469299
2020-03-08,Ukraine,0,0,0,31.38326469,48.99656673
2020-03-08,United Arab Emirates,0,0,0,54.3001671,23.90528188
2020-03-08,United Kingdom,67,0,1,-2.86563164,54.12387156
2020-03-08,Uruguay,0,0,0,-56.01807053,-32.79951534
2020-03-08,Uzbekistan,0,0,0,63.14001528,41.75554225
2020-03-08,Vietnam,12,0,0,106.299147,16.6460167
2020-03-08,Western Sahara,0,0,0,-12.21982755,24.22956739
2020-03-08,Zambia,0,0,0,27.77475946,-13.45824152
2020-03-08,Zimbabwe,0,0,0,29.8514412,-19.00420419
2020-03-09,Afghanistan,0,0,0,66.00473366,33.83523073
2020-03-09,Albania,2,0,0,20.04983396,41.14244989
2020-03-09,Algeria,1,0,0,2.61732301,28.15893849
2020-03-09,Andorra,0,0,0,1.56054378,42.54229102
2020-03-09,Angola,0,0,0,17.53736768,-12.29336054
2020-03-09,Anguilla,0,0,0,-63.06498927,18.2239595
2020-03-09,Antigua and Barbuda,0,0,0,-61.79469343,17.2774996
2020-03-09,Argentina,0,0,0,-65.17980692,-35.3813488
2020-03-09,Armenia,0,0,0,44.92993276,40.28952569
2020-03-09,Aruba,0,0,0,-69.98267711,12.52088038
2020-03-09,Australia,15,0,0,134.4910001,-25.73288704
2020-03-09,Austria,27,2,0,14.1264761,47.58549439
2020-03-09,Azerbaijan,0,0,0,47.54599879,40.28827235
2020-03-09,Bahrain,10,10,0,50.54196932,26.04205135
2020-03-09,Bangladesh,0,0,0,90.23812743,23.86731158
2020-03-09,Barbados,0,0,0,-59.559797,13.18145428
2020-03-09,Belarus,0,1,0,28.03209307,53.53131377
2020-03-09,Belgium,39,0,0,4.64065114,50.63981576
2020-03-09,Belize,0,0,0,-88.71010486,17.20027509
2020-03-09,Benin,0,0,0,2.32785254,9.6417597
2020-03-09,Bermuda,0,0,0,-64.7545589,32.31367802
2020-03-09,Bhutan,0,0,0,90.40188155,27.41106589
2020-03-09,Bolivia,0,0,0,-64.68538645,-16.70814787
2020-03-09,Bosnia and Herzegovina,0,0,0,17.76876733,44.17450125
2020-03-09,Botswana,0,0,0,23.79853368,-22.18403213
2020-03-09,Brazil,5,0,0,-53.09783113,-10.78777702
2020-03-09,British Virgin Islands,0,0,0,-64.47146992,18.52585755
2020-03-09,Brunei,1,0,0,114.7220304,4.51968958
2020-03-09,Bulgaria,0,0,0,25.21552909,42.76890318
2020-03-09,Burkina Faso,0,0,0,-1.75456601,12.26953846
2020-03-09,Burundi,0,0,0,29.87512156,-3.35939666
2020-03-09,Cambodia,0,0,0,104.9069433,12.72004786
2020-03-09,Cameroon,0,0,0,12.73964156,5.69109849
2020-03-09,Canada,13,0,1,-98.30777028,61.36206324
2020-03-09,Cape Verde,0,0,0,-23.9598882,15.95523324
2020-03-09,Cayman Islands,0,0,0,-80.91213321,19.42896497
2020-03-09,Central African Republic,0,0,0,20.46826831,6.56823297
2020-03-09,Chad,0,0,0,18.64492513,15.33333758
2020-03-09,Chile,0,0,0,-71.38256213,-37.73070989
2020-03-09,China,19,1297,17,103.8190735,36.56176546
2020-03-09,Colombia,0,0,0,-73.08114582,3.91383431
2020-03-09,Costa Rica,4,0,0,-84.19208768,9.97634464
2020-03-09,Croatia,0,0,0,16.40412899,45.08047631
2020-03-09,Cuba,0,0,0,-79.01605384,21.62289528
2020-03-09,Cyprus,2,0,0,33.0060022,34.91667211
2020-03-09,Denmark,55,0,0,10.02800992,55.98125296
2020-03-09,Djibouti,0,0,0,42.5606754,11.74871806
2020-03-09,Dominica,0,0,0,-61.357726,15.4394702
2020-03-09,Dominican Republic,0,0,0,-70.50568896,18.89433082
2020-03-09,Ecuador,1,0,0,-78.75201922,-1.42381612
2020-03-09,El Salvador,0,0,0,-88.87164469,13.73943744
2020-03-09,Equatorial Guinea,0,0,0,10.34137924,1.70555135
2020-03-09,Eritrea,0,0,0,38.84617011,15.36186618
2020-03-09,Estonia,0,0,0,25.54248537,58.67192972
2020-03-09,Ethiopia,0,0,0,39.60080098,8.62278679
2020-03-09,Falkland Islands,0,0,0,-59.35238956,-51.74483954
2020-03-09,Fiji,0,0,0,165.4519543,-17.42858032
2020-03-09,Finland,7,0,0,26.2746656,64.49884603
2020-03-09,France,83,0,0,-2.76172945,42.17344011
2020-03-09,French Polynesia,0,0,0,-144.9049439,-14.72227409
2020-03-09,Gabon,0,0,0,11.7886287,-0.58660025
2020-03-09,Georgia,2,0,0,43.50780252,42.16855755
2020-03-09,Germany,136,0,2,10.38578051,51.10698181
2020-03-09,Ghana,0,0,0,-1.21676566,7.95345644
2020-03-09,Greece,0,0,0,22.95555794,39.07469623
2020-03-09,Greenland,0,0,0,-41.34191127,74.71051289
2020-03-09,Grenada,0,0,0,-61.68220189,12.11725044
2020-03-09,Guatemala,0,0,0,-90.36482009,15.69403664
2020-03-09,Guinea-Bissau,0,0,0,-14.94972445,12.04744948
2020-03-09,Guinea,0,0,0,-10.94066612,10.43621593
2020-03-09,Guyana,0,0,0,-58.98202459,4.79378034
2020-03-09,Haiti,0,0,0,-72.68527509,18.93502563
2020-03-09,Honduras,0,0,0,-86.6151661,14.82688165
2020-03-09,Hungary,2,0,0,19.39559116,47.16277506
2020-03-09,Iceland,8,0,0,-18.57396167,64.99575386
2020-03-09,India,4,0,0,79.6119761,22.88578212
2020-03-09,Indonesia,13,0,0,117.2401137,-2.21505456
2020-03-09,Iraq,0,3,0,43.74353149,33.03970582
2020-03-09,Ireland,2,0,0,-8.13793569,53.1754487
2020-03-09,Isle of Man,0,0,0,-4.53873952,54.22418911
2020-03-09,Israel,0,0,0,35.00444693,31.46110101
2020-03-09,Italy,1797,102,97,12.07001339,42.79662641
2020-03-09,Jamaica,0,0,0,-77.31482593,18.15694878
2020-03-09,Japan,9,0,4,138.0308956,37.59230135
2020-03-09,Jordan,0,0,0,36.77136104,31.24579091
2020-03-09,Kazakhstan,0,0,0,67.29149357,48.15688067
2020-03-09,Kenya,0,0,0,37.79593973,0.59988022
2020-03-09,Kuwait,0,0,0,47.58700459,29.33431262
2020-03-09,Latvia,4,0,0,24.91235983,56.85085163
2020-03-09,Lebanon,0,0,0,35.88016072,33.92306631
2020-03-09,Liberia,0,0,0,-9.32207573,6.45278492
2020-03-09,Libya,0,0,0,18.00866169,27.03094495
2020-03-09,Liechtenstein,0,0,0,9.53574312,47.13665835
2020-03-09,Lithuania,0,0,0,23.88719355,55.32610984
2020-03-09,Luxembourg,0,0,0,6.07182201,49.76725361
2020-03-09,Madagascar,0,0,0,46.70473674,-19.37189587
2020-03-09,Malawi,0,0,0,34.28935599,-13.21808088
2020-03-09,Malaysia,18,0,0,109.6976228,3.78986846
2020-03-09,Maldives,0,0,0,73.45713004,3.7287092
2020-03-09,Mali,0,0,0,-3.54269065,17.34581581
2020-03-09,Malta,0,0,0,14.40523316,35.92149632
2020-03-09,Mauritania,0,0,0,-10.34779815,20.25736706
2020-03-09,Mauritius,0,0,0,57.57120551,-20.27768704
2020-03-09,Mexico,0,0,0,-102.5234517,23.94753724
2020-03-09,Moldova,0,0,0,28.45673372,47.19498804
2020-03-09,Monaco,0,0,0,7.40627677,43.75274627
2020-03-09,Mongolia,0,0,0,103.0529977,46.82681544
2020-03-09,Montenegro,0,0,0,19.23883939,42.78890259
2020-03-09,Montserrat,0,0,0,-62.18518546,16.73941406
2020-03-09,Morocco,0,0,0,-8.45615795,29.83762955
2020-03-09,Mozambique,0,0,0,35.53367543,-17.27381643
2020-03-09,Myanmar,0,0,0,96.48843321,21.18566599
2020-03-09,Namibia,0,0,0,17.20963567,-22.13032568
2020-03-09,Nepal,0,0,0,83.9158264,28.24891365
2020-03-09,Netherlands,56,0,0,5.28144793,52.1007899
2020-03-09,New Caledonia,0,0,0,165.6849237,-21.29991806
2020-03-09,New Zealand,0,0,0,171.4849235,-41.81113557
2020-03-09,Nicaragua,0,0,0,-85.0305297,12.84709429
2020-03-09,Niger,0,0,0,9.38545882,17.41912493
2020-03-09,Nigeria,1,0,0,8.08943895,9.59411452
2020-03-09,Norway,29,1,0,15.34834656,68.75015572
2020-03-09,Oman,0,0,0,56.09166155,20.60515333
2020-03-09,Pakistan,0,0,0,69.33957937,29.9497515
2020-03-09,Panama,0,0,0,-80.11915156,8.51750797
2020-03-09,Papua New Guinea,0,0,0,145.2074475,-6.46416646
2020-03-09,Paraguay,0,0,0,-58.40013703,-23.22823913
2020-03-09,Peru,1,0,0,-74.38242685,-9.15280381
2020-03-09,Philippines,10,0,0,122.8839325,11.77536778
2020-03-09,Poland,5,0,0,19.39012835,52.12759564
2020-03-09,Portugal,0,0,0,-8.50104361,39.59550671
2020-03-09,Qatar,3,0,0,51.18479632,25.30601188
2020-03-09,Romania,0,0,0,24.97293039,45.85243127
2020-03-09,Rwanda,0,0,0,29.91988515,-1.99033832
2020-03-09,San Marino,0,0,0,12.45922334,43.94186747
2020-03-09,Saudi Arabia,4,0,0,44.53686271,24.12245841
2020-03-09,Senegal,0,0,0,-14.4734924,14.36624173
2020-03-09,Serbia,0,0,0,20.78958334,44.2215032
2020-03-09,Seychelles,0,0,0,55.47603279,-4.66099094
2020-03-09,Sierra Leone,0,0,0,-11.79271247,8.56329593
2020-03-09,Singapore,0,0,0,103.8172559,1.35876087
2020-03-09,Slovenia,0,0,0,14.80444238,46.11554772
2020-03-09,Somalia,0,0,0,45.70714487,4.75062876
2020-03-09,South Africa,0,0,0,25.08390093,-29.00034095
2020-03-09,South Sudan,0,0,0,30.24790002,7.30877945
2020-03-09,Spain,400,2,11,-3.64755047,40.24448698
2020-03-09,Sri Lanka,0,0,0,80.70108238,7.61266509
2020-03-09,Sudan,0,0,0,29.94046812,15.99035669
2020-03-09,Suriname,0,0,0,-55.9123457,4.13055413
2020-03-09,Sweden,45,1,0,16.74558049,62.77966519
2020-03-09,Switzerland,37,0,0,8.20867471,46.79785878
2020-03-09,Tanzania,0,0,0,34.81309981,-6.27565408
2020-03-09,Thailand,0,0,0,101.0028813,15.11815794
2020-03-09,Timor-Leste,0,0,0,125.8443898,-8.82889162
2020-03-09,Togo,0,0,0,0.96232845,8.52531356
2020-03-09,Trinidad and Tobago,0,0,0,-61.26567923,10.45733408
2020-03-09,Tunisia,0,0,0,9.55288359,34.11956246
2020-03-09,Turkey,0,0,0,35.16895346,39.0616029
2020-03-09,Turks and Caicos Islands,0,0,0,-71.97387881,21.83047572
2020-03-09,Uganda,0,0,0,32.36907971,1.27469299
2020-03-09,Ukraine,0,0,0,31.38326469,48.99656673
2020-03-09,United Arab Emirates,0,0,0,54.3001671,23.90528188
2020-03-09,United Kingdom,48,0,1,-2.86563164,54.12387156
2020-03-09,Uruguay,0,0,0,-56.01807053,-32.79951534
2020-03-09,Uzbekistan,0,0,0,63.14001528,41.75554225
2020-03-09,Vietnam,0,0,0,106.299147,16.6460167
2020-03-09,Western Sahara,0,0,0,-12.21982755,24.22956739
2020-03-09,Zambia,0,0,0,27.77475946,-13.45824152
2020-03-09,Zimbabwe,0,0,0,29.8514412,-19.00420419
2020-03-10,Afghanistan,1,0,0,66.00473366,33.83523073
2020-03-10,Albania,8,0,0,20.04983396,41.14244989
2020-03-10,Algeria,0,0,0,2.61732301,28.15893849
2020-03-10,Andorra,0,0,0,1.56054378,42.54229102
2020-03-10,Angola,0,0,0,17.53736768,-12.29336054
2020-03-10,Anguilla,0,0,0,-63.06498927,18.2239595
2020-03-10,Antigua and Barbuda,0,0,0,-61.79469343,17.2774996
2020-03-10,Argentina,5,0,0,-65.17980692,-35.3813488
2020-03-10,Armenia,0,0,0,44.92993276,40.28952569
2020-03-10,Aruba,0,0,0,-69.98267711,12.52088038
2020-03-10,Australia,16,0,0,134.4910001,-25.73288704
2020-03-10,Austria,51,2,0,14.1264761,47.58549439
2020-03-10,Azerbaijan,2,0,0,47.54599879,40.28827235
2020-03-10,Bahrain,15,8,0,50.54196932,26.04205135
2020-03-10,Bangladesh,0,0,0,90.23812743,23.86731158
2020-03-10,Barbados,0,0,0,-59.559797,13.18145428
2020-03-10,Belarus,3,2,0,28.03209307,53.53131377
2020-03-10,Belgium,28,0,0,4.64065114,50.63981576
2020-03-10,Belize,0,0,0,-88.71010486,17.20027509
2020-03-10,Benin,0,0,0,2.32785254,9.6417597
2020-03-10,Bermuda,0,0,0,-64.7545589,32.31367802
2020-03-10,Bhutan,0,0,0,90.40188155,27.41106589
2020-03-10,Bolivia,0,0,0,-64.68538645,-16.70814787
2020-03-10,Bosnia and Herzegovina,2,0,0,17.76876733,44.17450125
2020-03-10,Botswana,0,0,0,23.79853368,-22.18403213
2020-03-10,Brazil,6,0,0,-53.09783113,-10.78777702
2020-03-10,British Virgin Islands,0,0,0,-64.47146992,18.52585755
2020-03-10,Brunei,0,0,0,114.7220304,4.51968958
2020-03-10,Bulgaria,0,0,0,25.21552909,42.76890318
2020-03-10,Burkina Faso,1,0,0,-1.75456601,12.26953846
2020-03-10,Burundi,0,0,0,29.87512156,-3.35939666
2020-03-10,Cambodia,0,0,0,104.9069433,12.72004786
2020-03-10,Cameroon,0,0,0,12.73964156,5.69109849
2020-03-10,Canada,2,0,0,-98.30777028,61.36206324
2020-03-10,Cape Verde,0,0,0,-23.9598882,15.95523324
2020-03-10,Cayman Islands,0,0,0,-80.91213321,19.42896497
2020-03-10,Central African Republic,0,0,0,20.46826831,6.56823297
2020-03-10,Chad,0,0,0,18.64492513,15.33333758
2020-03-10,Chile,5,0,0,-71.38256213,-37.73070989
2020-03-10,China,24,1587,22,103.8190735,36.56176546
2020-03-10,Colombia,2,0,0,-73.08114582,3.91383431
2020-03-10,Costa Rica,0,0,0,-84.19208768,9.97634464
2020-03-10,Croatia,2,0,0,16.40412899,45.08047631
2020-03-10,Cuba,0,0,0,-79.01605384,21.62289528
2020-03-10,Cyprus,1,0,0,33.0060022,34.91667211
2020-03-10,Denmark,172,0,0,10.02800992,55.98125296
2020-03-10,Djibouti,0,0,0,42.5606754,11.74871806
2020-03-10,Dominica,0,0,0,-61.357726,15.4394702
2020-03-10,Dominican Republic,0,0,0,-70.50568896,18.89433082
2020-03-10,Ecuador,0,0,0,-78.75201922,-1.42381612
2020-03-10,El Salvador,0,0,0,-88.87164469,13.73943744
2020-03-10,Equatorial Guinea,0,0,0,10.34137924,1.70555135
2020-03-10,Eritrea,0,0,0,38.84617011,15.36186618
2020-03-10,Estonia,2,0,0,25.54248537,58.67192972
2020-03-10,Ethiopia,0,0,0,39.60080098,8.62278679
2020-03-10,Falkland Islands,0,0,0,-59.35238956,-51.74483954
2020-03-10,Fiji,0,0,0,165.4519543,-17.42858032
2020-03-10,Finland,10,0,0,26.2746656,64.49884603
2020-03-10,France,575,0,14,-2.76172945,42.17344011
2020-03-10,French Polynesia,0,0,0,-144.9049439,-14.72227409
2020-03-10,Gabon,0,0,0,11.7886287,-0.58660025
2020-03-10,Georgia,0,0,0,43.50780252,42.16855755
2020-03-10,Germany,281,0,0,10.38578051,51.10698181
2020-03-10,Ghana,0,0,0,-1.21676566,7.95345644
2020-03-10,Greece,16,0,0,22.95555794,39.07469623
2020-03-10,Greenland,0,0,0,-41.34191127,74.71051289
2020-03-10,Grenada,0,0,0,-61.68220189,12.11725044
2020-03-10,Guatemala,0,0,0,-90.36482009,15.69403664
2020-03-10,Guinea-Bissau,0,0,0,-14.94972445,12.04744948
2020-03-10,Guinea,0,0,0,-10.94066612,10.43621593
2020-03-10,Guyana,0,0,0,-58.98202459,4.79378034
2020-03-10,Haiti,0,0,0,-72.68527509,18.93502563
2020-03-10,Honduras,0,0,0,-86.6151661,14.82688165
2020-03-10,Hungary,0,0,0,19.39559116,47.16277506
2020-03-10,Iceland,11,1,0,-18.57396167,64.99575386
2020-03-10,India,13,1,0,79.6119761,22.88578212
2020-03-10,Indonesia,8,2,0,117.2401137,-2.21505456
2020-03-10,Iraq,11,0,1,43.74353149,33.03970582
2020-03-10,Ireland,13,0,0,-8.13793569,53.1754487
2020-03-10,Isle of Man,0,0,0,-4.53873952,54.22418911
2020-03-10,Israel,22,2,0,35.00444693,31.46110101
2020-03-10,Italy,977,0,168,12.07001339,42.79662641
2020-03-10,Jamaica,0,0,0,-77.31482593,18.15694878
2020-03-10,Japan,70,25,0,138.0308956,37.59230135
2020-03-10,Jordan,0,0,0,36.77136104,31.24579091
2020-03-10,Kazakhstan,0,0,0,67.29149357,48.15688067
2020-03-10,Kenya,0,0,0,37.79593973,0.59988022
2020-03-10,Kuwait,5,0,0,47.58700459,29.33431262
2020-03-10,Latvia,2,1,0,24.91235983,56.85085163
2020-03-10,Lebanon,9,0,1,35.88016072,33.92306631
2020-03-10,Liberia,0,0,0,-9.32207573,6.45278492
2020-03-10,Libya,0,0,0,18.00866169,27.03094495
2020-03-10,Liechtenstein,0,0,0,9.53574312,47.13665835
2020-03-10,Lithuania,0,0,0,23.88719355,55.32610984
2020-03-10,Luxembourg,2,0,0,6.07182201,49.76725361
2020-03-10,Madagascar,0,0,0,46.70473674,-19.37189587
2020-03-10,Malawi,0,0,0,34.28935599,-13.21808088
2020-03-10,Malaysia,12,0,0,109.6976228,3.78986846
2020-03-10,Maldives,2,0,0,73.45713004,3.7287092
2020-03-10,Mali,0,0,0,-3.54269065,17.34581581
2020-03-10,Malta,2,0,0,14.40523316,35.92149632
2020-03-10,Mauritania,0,0,0,-10.34779815,20.25736706
2020-03-10,Mauritius,0,0,0,57.57120551,-20.27768704
2020-03-10,Mexico,0,3,0,-102.5234517,23.94753724
2020-03-10,Moldova,2,0,0,28.45673372,47.19498804
2020-03-10,Monaco,0,0,0,7.40627677,43.75274627
